"","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200"
"366",0.60295,0.3036033,0.782683,0.535724,0.2181442,0.3939319,0.9875804,1.0598534,1.0469449,0.1062232,0.9495764,0.825967,0.9794092,0.1766497,0.4870945,0.0161276,0.3397665,0.583914,0.2721893,1.10164,0.1239269,0.6186839,1.000756,0.6674352,0.9683694,1.0033391,0.5315487,1.0875038,0.9409423,0.5579762,1.0198564,0.5389159,1.0357981,0.0612933,0.1699419,0.9299705,0,0.5372394,0.7858968,0.7560204,0.54951,0.9637909,0.8787261,0.709739,0.9603665,0.6701062,0.9777095,1.0023138,0.0105096,1.0045154,0.0739578,0.1550016,0.6358931,0.0942125,0.7079374,1.0987844,0.8261946,0.221571,0.2517302,0.3667309,1.0269293,0.3367225,0.5660934,0.6153647,0.5827047,0.4947329,0.8978307,0.5801454,0.5572555,0.0110316,1.0132307,0.2679092,0.0676784,0.0071434,0.9804385,0.6442557,1.0651928,0.5367418,0.5158307,1.0351878,0.2306966,0.9230239,0.5077286,0.0708098,0.8514977,0.8746524,0.5945433,0.1792689,1.0773742,1.0065147,0.2027869,0.6394491,1.1114216,0.8624816,0.8680579,0.3682661,0.4354837,0.7410361,0.2984961,0.0706898,0.1361108,0.197954,1.041188,0.0447099,1.0194286,0.0007462,0.9740472,0.3347831,0.3317206,0.5021474,1.2148916,0.8843399,0.7336215,1.2400877,0.5448216,0.9308373,0.2996349,0.5331663,0.8981836,0.8704625,0.9754976,0,0.5484138,0.0178201,0.7893054,0.4639064,1.2180393,0.9903402,0.9345846,0.9586699,0.4213068,0.9294406,0.551267,0.1042224,0.8729941,0.7869072,0.0228733,0.9774346,0.3713899,1.0141179,0.0014758,0.8752184,0.1591848,0.5534412,0.218222,0.957395,0.2665078,0.8941106,0.0098293,0.00158,1.1070578,1.138796,0.3686896,0.7775093,0.4412311,0.667339,1.0549533,0.6692243,0.9582924,1.1524124,0.9132905,0.11226,1.2539942,0.9092825,0.6769576,0.7656422,0.6228412,1.0867931,0.7759054,0.0193457,0.5960847,0.9881533,0.9676433,1.1189643,0.486286,0.8370679,1.0968611,0.1022887,0.8939976,0.9527309,1.0547422,0.9460888,0.9504959,0.3508169,0.9865097,0.5619441,0.459736,0.1522359,0.4967503,0.5421793,0.8715953,0.6154322,0.8767255,0.9511453,0.4169036,0.5315636,0.2238089,0.945364,0.2363059,0.7909149
"367",1.0413713,0.0154204,0.7780686,0.4035871,0.2195703,0.1557784,1.0537911,1.1007456,1.0903226,0.2042817,0.8734506,0.6886609,0.8913508,0.0544245,0.0262322,0.0220412,0.2105773,0.8785066,0.076011,1.0276827,0.9180849,0.9385035,0.7352219,1.0327787,0.9468606,0.9629283,0.2695342,0.8525435,0.9943748,1.0482664,0.8782127,0.6342226,1.0937556,0.3720083,0.0637697,0.1947736,0.107453,0.685928,0.5548081,1.1178659,1.0254956,1.1429647,0.833848,0.9328501,1.053261,0.9440267,0.9380477,0.988453,0.0160822,0.9819508,1.0689409,0.7431478,1.0100941,0.9866987,0.7507045,0.9414524,0.6297234,0.3379809,0.9952045,0.9468444,0.9539225,0.4823619,0.5164687,1.0036944,0.4811668,0.5517957,0.9253581,0.251059,1.0946441,1.0964745,0.9363673,0.442557,0.123264,0.9886126,1.1197255,1.0577845,0.9474134,0.834009,0.6191361,0.8329764,1.0707735,1.1685721,0.6784519,0.2394518,0.2916914,0.9109173,1.063257,0.1551487,0.8428792,0.9482604,0.247792,0.7719616,0.9355293,0.8947265,1.1097212,0.5615834,0.6262382,0.8995655,0.2834121,1.0134129,0.3891581,0.2851778,0.9998453,0.0327379,1.0278617,0.0117808,0.954801,0.2861055,0.4574684,0.6535733,0.776557,1.0755147,0.4363198,1.0729686,0.5138229,0.9521335,0.6053371,0.6044825,0.8218966,0.9178087,0.6983321,0.094671,1.0517304,0.9936586,0.9921127,0.3495933,0.9288722,1.0662067,0.6901805,1.0046967,0.4625712,1.046281,0.9675812,0.3522459,0.4951153,0.9182497,0.0625755,1.0028879,0.8445616,0.8045033,0.2843181,0.6868007,0.0675291,1.0110024,0.0127013,1.063143,0.3860982,1.009868,0.9043044,0.192578,0.9451285,0.9051707,0.3981347,0.9575019,1.1103946,0.9186252,1.027987,1.0242212,1.0801677,1.0638536,0.9176934,0.3102047,0.8366483,0.8506815,0.9302468,1.1217828,0.7724869,0.9239428,0.4879919,0.0092652,0.4955961,1.2028985,0.818636,0.9982278,0.919527,0.4088603,0.8653167,0.2153165,0.9511879,0.4918034,0.459487,1.0130092,0.985488,0.4174637,0.910029,0.6917825,0.6573197,0.2325954,0.3730433,0.8532988,0.8294116,0.9150334,0.5248997,0.8875183,0.2710448,0.5267688,0.8215933,0.9758838,0.2235479,0.7016068
"368",0.9873235,0.0001034,0.4248462,0.2775684,0.0056759,0.2449537,0.8384253,0.9196321,0.4944101,0.1867064,0.9567269,0.5571992,0.8999901,0.0703349,0.01292,0.011393,0.2676914,0.9263108,0.016175,0.9621302,0.9393806,0.6670814,1.0685303,0.7375005,0.8030083,0.7370277,0.2119648,0.7442231,1.2133386,0.9547699,0.7559847,0.9945293,0.9368904,0.1943902,0.3778523,0.6056796,0.0560002,0.3620769,0.8139463,0.6428382,0.9970959,0.858676,1.1940075,0.7116956,0.9089911,1.0386149,1.024744,0.5379164,0.4701309,0.9404911,0.6428223,0.8379145,0.2599825,0.8412533,0.584321,0.7176408,0.389335,0.7406037,0.7864288,1.1860675,1.0656207,0.6833666,0.9292325,0.7097773,0.5127825,0.3686592,0.9251238,0.4212691,1.0472885,0.9824377,0.9418048,0.5478056,0.6208957,0.9438001,0.9857481,1.0560875,0.7447585,0.6325365,0.4164905,0.9000863,1.0212854,0.5845409,0.489855,0.0554181,0.1360877,1.1400017,0.9403674,0.1504095,0.8948572,0.9201684,0.3989147,0.8111256,1.0961689,1.0286361,1.2767499,0.4881831,0.601094,0.9806931,0.7468073,0.8525705,0.3033031,0.1661069,0.8940972,0.0575798,0.6927767,0.0010738,0.9817613,0.0827621,0.8520578,0.6525397,0.9119274,1.0569851,0.6267608,1.1489749,0.8679304,0.9557056,0.8430225,0.2882729,0.9535781,0.8085382,0.8818108,0.1052598,0.8787581,0.9356926,0.9872113,0.7681177,0.8282548,1.2403128,0.5879448,0.6932923,0.3577309,1.1017321,0.9871897,0.2514172,0.3802078,0.8570625,0.0111885,1.0714816,0.3317522,0.7682805,0.2012744,0.4143744,0.3463675,0.8658614,0.0259613,0.9121903,0.4295464,0.8251633,1.1472114,0.1566316,0.9907515,1.0363442,0.4819703,0.8060587,1.1346972,0.2638455,1.0838594,0.9745047,1.2484969,0.8283725,0.6155481,0.2202975,0.9224581,0.9815056,1.2157216,0.7341166,0.6962601,0.6073662,0.51378,0.0174081,0.3471889,0.6410577,0.9689225,0.4872852,1.0699925,0.3522626,0.9185268,0.1189888,0.9954951,0.642294,0.8154511,0.8475353,0.9458353,0.5861455,0.8450222,0.6425163,0.878638,0.0602525,0.2631654,0.621568,0.7929653,0.3929101,0.7544141,0.4008997,0.6518796,1.1909046,0.7599172,1.1444717,0.2522384,0.6404959
"369",1.0173778,0.0010713,0.5101289,0.8974224,0.0048743,0.2370141,0.8965477,0.9406163,0.3722607,0.0027777,1.1110881,0.4795122,0.9389986,0.0729827,0.0040132,0.068858,0.3638805,0.9613708,0.9822781,1.1520507,0.827515,0.6505212,1.0128525,0.6563336,1.0066496,0,0.3609182,0.9304735,0.8719878,0.9203282,0.9500283,1.0498562,0.9883928,0.1834198,0.7713398,0.7789699,0.0259204,0.0019048,0.9456174,0.8209312,0.3295083,0.9900994,0.9205247,0,0.9620641,0.6611239,0.8966616,0.6637706,0.5000974,0.9936716,0.9347678,0.0844688,0.4086778,0.9967968,0.7408311,0.8810057,0.4630525,0.6943776,0.7258796,0.747277,0.839008,0.661707,0.9062723,0.7656514,0.2151983,0.2061674,1.0961768,0.3525826,0.9532556,0.9178666,0.9554521,0.505859,0.6040042,0.0195151,0.9906839,0.1240797,0.8608857,0.4157047,0.5196866,1.0459183,1.1354068,0.64297,0.587407,0.0401155,0.1341432,0.9680316,0.0328525,0.1088821,1.0350614,0.8902861,0.3954636,0.9129028,0.9718276,0.9891892,1.0868409,0.4837772,0.6402752,0.3070002,0.9970213,0.9202929,0.2910009,0.1607908,0.9647037,0.0791478,0.6061534,0.0003528,0.8767068,0.0669784,0.9487117,0.6437767,1.2361821,1.0580732,0.7629865,0.9524246,0.4083659,1.1062521,0.5683518,0.4414536,0.7833508,0.8934234,0.9346343,0.213978,0.0924764,1.1132573,0.880493,0.9923378,0.7508162,0.8421813,1.0249001,0.8149006,0.335425,1.0895068,0.014407,0.1818295,0.4964175,0.7976118,0.0167695,0.0624809,0.3534498,0.806755,0,0.4039027,0.4651866,1.1066702,1.44e-05,0.7661191,0.2954089,0.7408375,0.9521643,0.1685923,1.0115474,0.7961887,0.3875298,0.969321,0.9073137,0.1829316,1.0688133,0.382652,0.981337,0.9570115,0.6220916,0.1298735,0.9115622,0.9541818,1.1680496,0.7339705,0.919158,0.7957173,0.8669305,0.0066373,0.5424305,0.8510838,0.8614865,0.6239439,1.1398811,0.4141033,0.9817794,0.1835714,0.8199255,0.6418672,1.1516258,0.0012191,0.7988107,0.5658252,0.8689552,0.6091307,0.6740345,0.0433847,0.2467346,0.6961324,1.0037372,0.6272316,1.0242263,0.6779883,1.0949876,0.8762938,0.7618937,0.0693527,0.2397155,0.7994889
"370",1.13338,8.6e-05,1.1198643,0.3314548,0.0001341,0.1816933,0.956397,0.1894911,0.3153389,0.931488,1.1483889,0.5747243,0.894566,0.1042983,0.6477449,0.0236741,0.2380245,1.0230047,0.0472243,0.8542687,1.0249054,0.6205418,0.8070069,0.7767079,0.7604856,0.5467277,0.1013429,0.8390459,0.8871623,0.9800238,0.8749083,1.1279882,1.14397,1.023855,0.3134755,0.7603414,0.0274845,0.522705,0.8566084,0.6748008,1.0203185,0.3374274,0.8531115,0,1.0517726,1.1097213,0.9743903,0.714936,1.0848568,1.0003213,0.663961,0.8161357,0.4137722,0,0.633015,0.8898587,0.4389736,0.5385571,0,0.8400217,0.9548661,0.8911557,0.5356512,0.8238579,0.6513893,0.6560261,1.0642285,0.6208034,0.5809027,0.888438,0.9433298,0.6033938,0.5668456,1.207713,0.93249,1.163116,0.9140357,0.7543213,0.3769085,0.8547924,1.0450017,0.7291637,0.335875,0.5782623,0.0354319,1.0389466,0.9901635,0.1124726,0.9766108,1.0160942,0.3724496,0.878076,1.0477422,0.92669,1.150336,0.467752,0.6798531,0.9458169,0.9535547,0.9327757,0.524573,0.1303046,0.9782075,0.0570095,0.5602339,0.0604317,1.0869563,0.2850886,0.7987397,0.7988704,0.9958309,0.9680753,1.0433314,0.9616128,0.6019694,1.0287429,0.6094896,0.7009974,0.8129974,0.8654322,0.08659,0.1291926,1.1123219,1.0666307,0.9235502,0.7055269,0.8222769,0.8718564,0.1187476,0.8252048,0.9040214,0.8035785,1.0949804,1.1186135,0.2916427,0.0094822,0.0206787,1.0316676,0.7955896,0.9055577,0.1988329,0.4300388,0.2983753,1.1778942,0.0157912,0.8052381,0.3307501,0.8992729,0.944636,0.4065361,1.0703689,1.2140123,0.3870008,0.8876965,0.9098582,0.9638334,0.9591077,1.0367559,0.9954511,1.0261146,0.2767442,0.6186072,0.8339445,0.9426314,1.0232628,0.7027818,0.9862471,0.680639,0.5577246,0.0003901,0.4294838,0.9047672,1.1275986,0.6455532,0.9124438,0.0567592,0.9910684,0.1782454,1.1559482,0.1766413,0.6587418,0.8770501,0.918704,0.3020071,0.851379,0.3688093,0.8674463,0.5198387,0.3291267,0.912182,0.9261417,0.0762824,0.5724614,0.4375897,0.6344394,0.9892674,0.789004,0.8633521,0.2213112,0.8316673
"371",0.2093406,0.0021006,0.844292,0.320013,0.0019184,0.2487114,1.2298133,0.194063,0.4559778,0.9627618,1.0172731,0.5358066,0.7914034,0.0784264,0.0308088,0.0272424,0.1866069,0.9711925,0.0191216,1.062744,1.0875259,0.5962148,0.9988468,0.6385555,1.1004927,0.63304,0.7538203,1.0041576,0.8744109,0.7930314,1.0123699,0.9251121,1.102675,0.8068334,0.0799249,0.7232626,0.0448383,0.8477034,0.963235,0.7191301,0.9766918,0.7907239,1.0509822,0.7253843,0.9254328,0.5275652,0.381984,0.601369,0.8902588,1.0242413,0.6759349,1.0185526,0.3119794,0.804217,0.0415279,0.8140096,0.6003511,0.4686998,0.806476,0.9615495,1.0062649,0.8879538,0.931798,0.7649452,0.6974135,0.381581,0.4209237,0.1468325,0.9860576,0.0635795,1.0477597,6.9e-06,0.9731696,1.0551885,0,1.0925952,0.7384231,0.8467292,0.4685228,0.787624,0.0795178,0.7185242,0.3155545,0.5682185,0.3144396,1.064108,0.9891971,0.1187971,0.0784828,1.0489022,0.2831834,0.7661543,0.0594815,1.1064315,0.8473243,0.080605,0.7099079,0.3509629,0.5129947,0.9450283,0.6048674,0.6719301,0,0.0016102,0.7105931,0.1596347,1.0880862,0,0.7742274,0.3801159,0.8738436,1.1787954,0.9252854,0.8299581,0.7904198,0.9578616,0.7422905,0.3948887,0.82432,0.8856536,0.0937317,0,1.065412,0.9404986,0.6740171,0.8191297,0.7664315,0.9934194,0.000492,0.579509,0.9206141,0.9465708,1.0581143,0.0235583,0.1400968,0.8738574,0.0159851,0.9748357,0.8798014,0.894415,0.248213,0.3758354,0.1152515,0.8833295,0.0056072,0.831299,0.3503761,0.8706802,0.0347333,0.4622657,0.9473424,1.0932688,0.6077217,0.8261755,1.0871061,0.8400525,0.8710057,1.0198426,1.1776144,0.1399392,1.0041098,0.3107195,0.9607042,0.8682057,1.1894716,0.7510324,1.0449768,0.6387034,0.6563128,0.0778115,0.4381913,0.8069061,0,0.001445,1.0360214,0.0388277,0.8926818,0,0.9026218,0.3242288,0.832877,0.6999206,0.00043,0.4631352,0.9141856,0.5735735,0,0.0700442,0,0.6331587,1.0699261,0.7035814,0.6466117,0.3587993,0.7429374,0.9398274,0.0934195,1.1214799,0.2999049,0.7203689
"372",0.9349884,0,0.3122566,1.0743038,0.0239148,0.1425584,1.1673866,0.9397546,0.3906025,0.1497726,1.00112,0.5927147,0.8924104,1.1025126,0.006827,0.0113398,0.2688307,0.7680586,0.0528155,1.1125279,0.7714985,0.653171,0.9992903,0.6162049,0.9200744,0.6899902,0.3281121,1.0124295,0,1.2241259,0.8876291,1.002577,1.1313577,0.1974874,0.1656494,0.643868,0.0627244,0.4414485,0.7905656,0.5765727,0.7767786,0.2834498,0.208366,0.6355384,0.8640462,1.1378709,1.0525315,0.001726,1.1486245,1.0322006,0.7046987,0.7752517,0.3291877,0.9852294,0.7455223,0.7649159,0.7797217,0.7475525,0.7645738,0.7933996,0.8539252,0.5887038,0.8858014,0.9782466,1.1081298,0.5310339,0.9179547,0.370405,0.897396,0.9743834,1.1920574,0.7579638,0.6875668,0.8544123,0.870313,1.0353994,0.8411553,0.6984857,0.5080549,1.0956769,0.8893182,0.6871346,0.4653448,0.0245827,0.1249361,0.9227882,1.1084599,0,0.9955205,1.012752,0.405835,0.8919761,0.0671747,1.0543726,0.2132348,0.3190987,0.8077521,1.0648758,0.7251238,1.0559757,0.3181034,0.1348349,1.1023332,0.0010946,0.728511,0.0005474,0.8121348,0.2679975,0.7348453,0.5512928,1.0697487,0.9722624,0.6412021,0.9944193,0.8305008,0.9806681,0.7670354,0.4548422,0.4543562,1.0529091,1.0306886,0.1331632,0.996956,0.9814663,0.8745223,0.9125126,0.7062185,0.8665257,0.9188619,0.6515593,0.3118908,0.1037581,0.0357369,0.3462419,0.8433063,0.9114982,0,0.9437595,0.0010685,0.8900634,0.2794272,0.4155238,0.4099563,0.9023277,0.0102145,0.9637269,0.9871822,0.8079125,1.0224145,0.0873997,1.0601908,0.9807389,0.9003805,0.9376517,0.9525106,0.1007779,0.9504226,0.3511715,1.2505002,0.9896496,0.7321769,0.2279615,1.2398522,0.9619257,1.070701,0.6339866,0.7438376,0.6715282,0.6743758,0.0019957,0.3714747,0.724104,0.8674414,0.5180047,1.0068527,0.3981875,0,0.2882017,1.0250749,0.5882264,0.8990682,0.7611558,0.0023688,0.7469629,1.0456135,0.6156903,0.7476868,0.10985,0.2488938,0.8353747,0.9051727,0.2760065,0.635628,0.2944853,0.6315071,1.0618558,1.0341838,0.9952544,0.9788407,0.9063662
"373",0.9785533,0.0008838,0.3116872,0.4755651,0.0023874,0.160035,0.9235151,0.988606,0.3773912,0.1051005,0.9888626,0.5184685,1.094914,0.0961126,0.0124596,0.0023006,0.2536798,0.973763,0.0330436,0.9355661,0.8425523,0.5764762,1.0440654,0.6191718,0.7909098,0.8093735,0.2639915,0.854634,0.7730773,0.8683944,0.8550266,1.0181338,1.0489276,0.2328736,0.0377182,0.507579,0.0317922,0.425494,0.9003976,0.7913999,0.9779155,0.9566708,1.0467931,0.6249434,1.1575767,0.9545799,1.0154829,0.7587113,0.3826361,0.7758064,0.7487822,0.7576725,0.308561,0.8972974,0.6242578,0.9510653,0.4089944,0.6665491,0.9821026,0.9348469,1.0166215,0.7592308,0.8477527,0.6648694,0.6781902,0.3335008,0.8840477,0.351662,1.0554859,1.0764069,0.9496799,0.4551796,0.6198694,1.0696987,0.8189471,1.02405,0.9049731,0.7503929,0.3820783,0.8787087,1.2649792,0.6056487,0.4296993,0.0258987,0.1754708,0.9567277,1.1512712,0.1475059,0.9783658,0.8507962,0.344558,0.8625409,0.9889161,1.0905016,0.9264533,0.5932068,0.7573013,0.9635548,0.9183091,0.8768922,0.284733,0.0681685,1.1654351,0.0297855,0.5750578,0.0001328,0.8952834,0.0956116,0.8727698,0.5444627,1.0316946,1.0226958,0.6518529,0.9795438,0.9323683,0.9626529,0.686071,0.3374891,0.8103884,0.8690794,0.9670402,0.0675965,1.1461801,1.2237722,0.6633269,0.8984054,0.8641139,1.0370741,0.6257335,0.6517241,0.3186238,1.0274734,0.9372075,0.3856576,0.4573238,0.7587361,0.0500568,1.0586791,0.4283797,0.916363,0.2658587,0.2863245,0.2631589,1.1891925,0.0239943,0.9202936,0.3296345,0.799151,1.0886153,0.2368275,0.8169467,1.0028501,0.3353719,1.0013817,0.8547805,0.1830821,1.0715067,1.0183453,1.2145613,0.8217363,0.6513023,0.3526165,1.042375,1.1472034,1.1016665,0.8308283,0.7945076,0.7330486,0.5548811,0.0063278,0.3988123,0.9284109,0.8650026,0.7818007,1.1585687,0.4886951,0.9371054,0.1108197,1.0018361,0.6537998,0.719308,0.6589523,0.8551403,0.6299303,0.9540321,0.6144259,0.7229998,0.0387047,0.277021,0.8578745,1.0899451,0.4581162,0.5963561,0.3107292,0.716335,1.1089351,0.8186929,0.9152068,0.2458855,0.5795637
"374",1.0419959,0.8917967,0.4027934,0.7418033,0.0018387,0.0004133,0.8717831,0.9270479,0,0.0067078,0.9517545,0.6526867,0.8131674,0.0474574,0.4036962,0.0027286,0.2701136,0.9202303,0.0418508,0.2519119,0.9141347,0,1.1146767,0.526482,1.0830129,0.5693276,0.668046,0.918555,0,1.0212485,0.8937245,1.0269469,1.1450699,0.1455413,0.5095982,0.7360748,0.0441034,0.3504576,0.8788144,0.5735164,0.9810931,0.3773204,1.0757388,0.7716884,1.1764854,1.0704145,1.1923688,0.6480298,0.4367418,0.9393497,0.8092361,0.5470978,0.4122567,1.1709047,0.7503538,0.818671,0.9148502,0.1956138,0.8530429,0.9774927,0.944903,0.80633,0.7657131,0.0048501,0.8150588,0.7497032,1.0676185,0.5472699,1.0084407,0.8704312,1.1236589,0.4748017,0.9078131,0.963754,0.9422195,0.8728602,0,0.6550806,0.3035602,0.8318234,1.1149582,0.7081828,0.4508651,0.0139686,0.3988177,0.987784,1.0038284,0,1.0994439,0.8626851,0.3539482,0.827859,1.1039472,0.8951226,1.0502926,1.0005136,0.6751994,0.9853555,0.7714338,1.0268288,0.2390656,0.1670157,1.0864567,0.0370503,0.6941141,0.0003314,0.991809,0.0486314,0.6778685,0.9617041,0.9373977,0.0294332,0.7297487,0.158449,0.5468775,1.0928912,0.9374767,0.2003388,0.8558521,0.9044833,1.1441804,0,0.075945,1.0800779,0.0003981,1.0689683,0.7206464,0.9825855,0.7159092,0,0.3683178,0.143203,1.0219587,1.063048,0.1443102,0.154418,0.0213995,0.8118316,0.4160924,0.896439,0.2191374,0.3603241,0.1870531,1.0747165,0.0348101,0.9171642,0.2705741,0.0026174,0.9071067,0.1094526,0,0.8548335,0.262321,1.086299,0.8719155,0.1132157,0.7969068,0.4787773,0.994046,0.9944828,0.75188,0.838462,1.0135721,0.8012548,0.9854958,0.7591677,0.642042,0.6467182,0.5721124,0.0139648,0.3812063,0.9317192,1.128062,0.5863308,1.0910219,0.4182968,0.8549245,0.0548837,0.9906554,0.5586616,0.7300541,0.6867462,0,0.6296422,0.9339193,0.2399078,0.4885418,0.5709292,0.2855916,0.6263373,1.0714477,0.5325281,0.5860381,0.4709986,0.716353,1.1037044,0.8143834,0.9968923,0.2814108,0.6042235
"375",1.0965324,0.0164276,0.8526098,0.3768421,0.2336951,0.1584329,1.2109115,1.0224559,1.2552284,0.2162009,1.1205227,0.4849831,1.0121509,0.073475,0.016763,0.046913,0.2015155,0.9773251,0.0958189,1.0341255,1.0436714,0.8679498,0.8713079,1.0813508,0.981743,1.1812414,0.2710205,1.0296299,1.019919,1.0484356,1.0403852,0.5101595,1.0252694,0.4439437,0.0197208,0.3241411,0.1066256,0.5758126,0.5981329,1.2144481,0.9727052,0.935665,1.1380887,0.9165011,0.9270721,0.934436,1.1132939,1.1629311,0.0167091,1.0024116,0.9407969,0.7167863,0.944827,0.942005,0.9350685,1.1121366,0.5184358,0.3324765,1.0014965,0.932181,1.1074118,0.4305001,0.5615237,1.0292262,0.5442294,0.5915652,0.9715078,0.2117412,0.9827119,1.1627423,1.0997371,0.3979194,0.1846409,0.8663489,0.9816705,0.9008647,0.9960652,0.7020006,0.7434712,0.9671249,1.0470034,1.088724,0.6986519,0.1690346,0.2215379,0.9626458,0.9772556,0.1300318,0.9446007,1.0498593,0.207288,0.8582164,1.1210326,1.1019582,0.9970221,0.4171299,0.5488207,1.0335097,0.3087337,1.0750286,0.4191128,0.1648814,0.8950775,0.029835,1.2777782,0.0191214,1.0118922,0.3720235,0.5570607,0.6148677,1.026136,1.116703,0.4434028,1.2290147,0.554077,0.9169206,0.4904159,0.4523218,0.8463541,0.8469351,0.6524678,0.0857839,0.9535332,0.8875316,0.9300618,0.4947802,0.864675,1.1881753,0.5560358,1.0895412,0.4819956,1.0091728,0.9836772,0.3598091,0.448621,1.0149377,0.0908558,0.7874336,0.8870738,1.0584493,0.1850146,0.6225081,0.0424456,0.957104,0.0095233,1.0276648,0.341591,1.0726124,0.8052584,0.1651134,1.1494285,0.8347645,0.3032606,0.9594763,0.9207964,1.0712986,1.0571096,0.9009855,0.8512689,0.9913409,0.9385062,0.4495147,0.9372706,1.0596647,0.8831572,0.9762988,0.6163665,1.0093792,0.4850336,0.0068869,0.5563633,0.9217367,0.9889348,1.1747034,1.0549766,0.4013462,0.9255586,0.2262806,0.902208,0.5037235,0.5273846,0.8818284,1.0087022,0.4810078,1.0113251,0.7295809,0.6205349,0.2401915,0.4001372,1.0519189,0.9772057,0.7931473,0.5321788,0.7274042,0.263612,0.5706604,0.7555326,0.9486959,0.259934,0.8004718
"376",0.8607113,0.0289309,0.8503337,0.6971755,0.1978809,0.2780093,1.1039352,0.6564678,0.9177543,0.0167706,0.9790865,0.4965094,0.9530061,0.0415939,0.0096775,0.03503,0.2346107,0.9879122,0.9630306,0.7193489,0.9667273,0.9015695,1.0619519,1.0251871,0.9198929,0.0818861,0.1039327,0.9611864,0.7749374,0.8230337,0.804737,0.9205175,0.3529482,0.3187218,0.1763604,0.3509463,0.0638121,0.4433131,0.5170745,0.9782827,0.0017714,1.0035583,0.9672421,0.0217093,0.89685,0.3075696,1.0410128,1.0121508,0.3303957,0.758074,1.0863899,0.6105894,1.0197501,1.0222747,0.806572,0.823462,0.6465809,0.5924459,0.9677591,1.0353205,0.9431496,0.4870344,0.6120061,0.8581064,0.6242014,0.6068525,1.1100902,0.2242368,0.824473,0.9341138,1.0414353,0.4319608,0.409535,0.0759622,0.4769212,0.3197443,0.917332,0.7161944,0.7319051,0.7450793,0.4204381,0.3962735,0.5668868,0.0865333,0.558762,0.7937809,0.3352041,0.2306406,1.0136812,1.0460826,0.3626806,0.8220923,0.9442128,1.0416207,1.1234295,0.4763434,0.7409662,0.1746244,0.6852278,1.0645537,0.3582969,0.2036088,0.8476334,0.0570569,0.9781698,0.003685,1.0420555,0.1064585,0.2361735,0.8311852,0.6150377,1.1518582,0.4317512,0.6631235,0.1812516,0.9645563,0.426998,0.4665523,0.6357694,0.5356412,0.4201155,0.188222,0.3554095,0.9820727,0.6781818,0.4890472,1.1717317,0.8808067,0.6196853,0.8551044,0.4171971,1.0969566,0.1097463,0.2608879,0.5312279,0.9478814,0.1533568,0.1393423,0.8981531,1.183421,0.0223642,0.5681055,0.3276675,0.9383398,0.0001775,0.919926,0.174976,0.6957282,1.066887,0.0407821,0.9757933,1.0503389,0.5503632,0.9635184,1.3644973,0.9337101,1.0874891,0.0287245,1.0153593,1.1380774,0.8934973,0.079956,0.9473931,0.9179397,1.1930075,0.7132302,0.952534,0.919278,0.8246251,0.0085811,0.7247103,1.1392934,0.596932,1.032226,0.8110111,0.3724936,1.0663273,0.1916612,0.8466207,0.5021924,0.9414033,0.1961452,1.0086868,0.5791574,1.0062516,0.7971801,0.7219215,0.1587657,0.503183,0.8950107,0.9931076,0.7339887,0.8975601,0.4488404,0.4461724,0.3337905,0.7125342,0.9479101,0.1825419,0.8316291
